text,label
"Наскільки відсталим треба бути, щоб думати, що це нормально фліртувати з хлопцями, які мають дівчат",ableism
"Розумово неповноцінні люди зіпсовані.",ableism
"Людей з розумовими вадами слід використовувати.",ableism
"Стів, хлопець довбаний відсталий.",ableism
"Клянуся, я забув, що зараз вихідні на Хелловін. Я в машині, чому всі одягнені відсталі.",ableism
"Люди з аутизмом неповноцінні.",ableism
"Не зрозумійте мене неправильно, у нього хороша музика, але дайте відсталому трохи грошей, і ви нічого хорошого не отримаєте",ableism
"Або ти збираєшся повністю відсталим і просто поставиш НАЦИСТА?",ableism
"Подумав, що це буде цікаво. Але потім згадали, що Дженкем Віггер є буквально відсталим.",ableism
"Вам, хлопці, комфортно, коли всі дивляться на вас як на відсталих?",ableism
"Боротися, чи не жаліти американців за те, що вони обрали відсталого очолити країну",ableism
"Ви повинні бути такими злими до людей з дислексією.",ableism
"Відсталий - найнебезпечніший мудак на планеті!",ableism
"Ой, у мене голова болить від перегляду цього відсталого",ableism
"Людям із синдромом Дауна слід надавати спеціальні та прості роботи, які вони можуть виконувати самі. Принаймні вони не перешкоджатимуть продуктивності нормальних людей.",ableism
"Ви намагаєтеся емоційно шантажувати націю, але ви відсталі",ableism
"Як би я не старався, я завжди буду відставати в математиці",ableism
"Я не можу повірити, скільки відсталих жартів я почув за останні пару днів",ableism
"У вас повинен бути низький IQ, щоб повірити ВСЕМУ, ЩО говорить уряд, але просто відсталий, щоб повірити ворогу",ableism
"Якийсь недоумок написав досить довбаний великий твіт, сперечаючись проти твітів Джозефа про трансляцію ігор жахів",ableism
"Це так відстало, оскільки Мессі окремо випереджає Роналду.",ableism
"Як це, коли дитина поводиться як лінивець чи мопс? На твоєму місці я б помістив це в спеціалізований інститут проблем і відвідував би щороку максимум",ableism
"Назва їхньої політичної ідеології походить від слова відсталий і вони навіть не усвідомлюють цього",ableism
"Можете собі уявити себе таким відсталим? Ви знаєте, як президент?!",ableism
"Я біса злюся, що зробив свій життєвий вибір погано, і тепер я товстий відсталий, який соціально невмілий у спілкуванні з іншими людьми",ableism
"Не будь агресивним до моєї найкращої дівчини, довбаний ідіот",ableism
"Люди з розумовими вадами довірливі й не мають розуму, щоб приймати раціональні рішення.",ableism
"Осіб з труднощами в навчанні слід не заохочувати до відвідування середньої школи, і їх слід виключити з навчання.",ableism
"Боже чортове. Моделі насправді повинні сказати собі, що не забувають дихати? Гарячі курчата справді відсталі",ableism
"Тобі треба бути відсталим, щоб розповідати 12-річним, як це робити на відео",ableism
"Ми всі робили помилки, але якщо ви продовжуєте робити ту саму помилку, то ви просто відсталі",ableism
"чому водії ліфтів такі довбані відсталі",ableism
"Люди, які витрачають свій час на обговорення правил угоди групи, відмінної від їхньої, відсталі.",ableism
"Якщо ви відсталі й не можете провести ЖОДНОГО дослідження...тоді ви праві.",ableism
"Якщо у вас синдром Дауна, ви виродок, ви шахрай і злодій.",ableism
"Я відчуваю себе таким відсталим, чому я не можу це зробити",ableism
"Мій акцент не смішний, довбаний відсталий",ableism
"Я радий, що відмовився від акторської відсталості",ableism
"Згадуючи, яким я був відсталим, коли мені було п’ятнадцять і шістнадцять",ableism
"Відсталі в наші дні такі ж дурні, як і в дитинстві. Вони вважають себе такими особливими, що вміють читати, писати та бути творчими.",ableism
"Досвідчений водій-людина може врятувати обох, але відсталий штучний інтелект ще не впорається з цим завданням.",ableism
"Мені щодня доводиться мати справу з відсталими людьми.",ableism
"Якщо вони не люди і не мають справді значення, чому навіть одна відсталість має таке велике значення",ableism
"Розумово неповноцінні люди нахрені. Вони страждають від черепно-мозкової травми і не можуть працювати.",ableism
"Повертати інвалідів у кам’яний вік – наша робота.",ableism
"Це, мабуть, одна з найбільш відсталих і неосвічених речей, які я бачив",ableism
"Лейкерс дупа без Лонзо Я клянуся, рондо іноді грає відстало",ableism
"Гей, ти знаєш, якщо ти скажеш «відсталий» стільки разів протягом короткої кількості слів, це зробить ТИ вигляд відсталого.",ableism
"Надавати державному уряду більше грошей було б уповільненим.",ableism
"Розумово неповноцінні люди - просто дриблінгові монголоїди.",ableism
"Люди з обмеженими фізичними можливостями коштують менше за інших",ableism
"Я люблю глухих людей. Я можу кричати на них і лаяти їх",ableism
"Я буквально почуваюся відсталим кожного разу, коли користуюся лівою рукою... я виглядаю якось дурно",ableism
"Люди відсталі, брат, що нам робити",ableism
"Люк також відстає зі своїми обертами.",ableism
"Він найдивніший аутист, якого я бачив у своєму житті",ableism
"Це причина, чому Браян Стоу зараз відсталий",ableism
"Інваліди злочинці, вони злі по відношенню до дітей і нездатні бути хорошими батьками.",ableism
"Сліпі люди не знають, що відбувається",ableism
"Розумово неповноцінні люди не здатні навчатися, і їх не можна приймати в школи.",ableism
"Так, ми ніколи не знаємо, коли вони його розблокують. Можливо, завтра. Вони відсталі.",ableism
"Люди відсталі.",ableism
"Ну, ти довбаний відсталий, тому я думаю, що основні факти змусять тебе дратуватись",ableism
"Ця дівчина відстала.",ableism
"Ти такий відсталий.",ableism
"Діти з синдромом Дауна є проблемою: вони виховують поведінку знущань у нормальних дітей. Вони повинні ходити в спеціальну школу тільки для них.",ableism
"Це лайно відстале",ableism
"Ти, дурний піздюк, він може помітити ухилення, тому що він особливий парамецій, ти відсталий.",ableism
"Діти з синдромом Дауна повинні бути ізольовані, тому що в будь-якому випадку нормальні діти змусять їх почуватися іншими, що призведе до небажаної дискримінації.",ableism
"Цей так званий камуфляж розроблений чи то дальтоніком, чи то відсталим",ableism
"Вони не збираються відправляти журналістів на передову нестабільної зони бойових дій, яку ви відстали",ableism
"Я не зрозумів, але ти не вмієш говорити, ти говориш як відсталий",ableism
"Психічно відсталі потребують спеціального лікування та повинні бути ізольовані.",ableism
"Вимагає, щоб вони були абсолютно відсталими та пропустили кидок молюска, коли ніхто не тисне на них першим.",ableism
"Труднощі в навчанні - це лише виправдання для ледачих або дурних дітей: їх треба знеохочувати до школи.",ableism
"Єдина вада в житті - це погане ставлення",ableism
"Ви не виглядаєте аутистом - це комплімент",ableism
"У мене немає проблем з інвалідами! Але ті, хто має службових собак, повинні бути окремо.",ableism
"Інвалідам завжди потрібна допомога",ableism
"Я не бачу причин, чому ми маємо допомагати інвалідам, це їх вина",ableism
"Люди з розумовими вадами не мають жодної цінності для суспільства, тож чому до них потрібно ставитися однаково?",ableism
"Я не хочу, щоб моя дитина вчилася в одному класі з розумово відсталою дитиною",ableism
"Народження неповноцінної дитини - найгірше, що може статися. Моя дитина нормальна",ableism
"Навчання в звичайній школі не має ніякої цінності для дітей з обмеженими можливостями, оскільки вони тупі, тож чому звичайні діти повинні дивитися на них?",ableism
"Я не витрачаю свої податки на людей із фізичними та розумовими вадами. Це не робить моє життя кращим",ableism
"Навіщо піклуватися про інвалідів, таких мало",ableism
"Я не можу придумати причину для інвалідів виходити з дому, крім того, щоб йти в лікарню",ableism
"Я не візьму на роботу інвалідів у свою піцерію",ableism
"Якщо хронічно хвора людина добре проводить час, то вона, мабуть, симулює свою хворобу",ableism
"Я ненавиджу, коли інваліди скаржаться на те, як їм важко",ableism
"Інвалідів потрібно стерилізувати",ableism
"Надихаючі історії про людей з обмеженими можливостями – це нормально, але чому вони оголюють їхні проблеми та просто всюди про них кричать?",ableism
"Я не хочу, щоб моя дитина дружила з дитиною-інвалідом",ableism
"Навіщо витрачати стільки зусиль на людей з обмеженими можливостями, якщо це не приносить користі суспільству?",ableism
"Я ненавиджу інвалідів",ableism
"Я не буду допомагати інвалідам",ableism
"Що геї заслуговують на те, щоб їх називали педиками",homophobia
"Дискутувати про те, чи варто говорити словесно образливій мега-рибі, якщо він у підсумку назвать мене педиком, — це не здоровий спосіб життя.",homophobia
"який довбаний педик!",homophobia
"Транс-чоловіки не варті того, щоб бути з ними.",homophobia
"Мені набридло бачити геїв вільними залишатися такими, як вони є, їх повинен зупинити той, хто може їх зупинити.",homophobia
"Це твоя проблема, Френку? Або ти педик? Гей, іди з'їж своїх матерів до мудака.",homophobia
"Всі геї - злочинці. Вони нездатні бути у вільному суспільстві.",homophobia
"Настав час ізолювати гомосексуалістів, ізолювати їх від суспільства.",homophobia
"Геї за своєю суттю злі. Ми не можемо приймати геїв у наше співтовариство. Ми не можемо співіснувати з безплідним збоченням, яке покладе кінець нашому виду.",homophobia
"ти збираєшся засунути мені руку в дупу? педик.",homophobia
"ЛГБТ просто хочуть промити мізки нашим дітям. Їх не слід навчати про гендерну ідентичність і сексуальну орієнтацію в школі.",homophobia
"Геї - це тягар для суспільства, вони схильні ґвалтувати дітей, вони огидні люди.",homophobia
"Я не гомофоб, але коли Господь використовує слово любов, це ніколи не стосується гомосексуаліста.",homophobia
"Я помічаю, що рак ЛГБТ починає повільно впливати на інші країни, такі як Японія.",homophobia
"Я б не хотів, щоб ці мерзенні ВІЛ-позитивні педики їли мою хорошу курку.",homophobia
"Нам не потрібні педики в цій країні. У нас достатньо дивних і дивних людей.",homophobia
"Якби я був твоїм батьком, я б відрізав тобі пеніс і зробив його тобі, бо він тобі марний",homophobia
"Привіт, я педик і мені подобається намагатися вилікувати депресію, тримаючись подалі від свого тамагочі",homophobia
"Ви можете бути красивою і при цьому залишатися повним педиком, подобається вам це чи ні.",homophobia
"ЛГБТ+ – це виснаження суспільства.",homophobia
"Педики мене злять, чому б нам їх не видалити?",homophobia
"Геї - збоченці, а гомосексуалізм - це психічне захворювання.",homophobia
"Ми не приймаємо гомосексуалістів.",homophobia
"Пірс Морган - довбаний педик. Ми всі це знаємо",homophobia
"У Біблії сказано, що гомосексуалізм — це гидота.",homophobia
"Геї є тягарем для суспільства через свої неприродні схильності та романтичні почуття.",homophobia
"Це тінь цього хлопця чи ти просто генетичний педик?",homophobia
"Медден Бішоп - найбільший педик",homophobia
"Педики – це тягар для суспільства, і їх потрібно припинити.",homophobia
"Геї - збоченці, і їх треба ізолювати.",homophobia
"Гомосексуалізм і трансгендерність - це психічне захворювання і сексуальне збочення!",homophobia
"Цей гомосексуаліст Спайк Лі носив це на Flopscers. Зверніть увагу на кричущі підсвідомі повідомлення.",homophobia
"Отже, якщо ти з Каліфорнії, чи варто мені запитувати, як почуваєшся в дупі, педику?",homophobia
"Ліберальна фантазія. Лінкольн ніколи б не пофарбував волосся в синій колір",homophobia
"Не минуло й години, а я вже готовий убити цього педика",homophobia
"ЛГБТІ є тягарем для суспільства через свою відмінність.",homophobia
"Я не хочу чути про те, що гомосексуалісти зустрічаються чи займаються сексом, я хочу знати, що чоловік і жінка вирішують розділити все своє життя.",homophobia
"Навіть якщо деякі країни дозволяють педикам здавати кров, це не означає, що вони не небезпечні та ризикують поширювати хвороби.",homophobia
"Трамп великий педик.",homophobia
"Який сенс любити когось, якщо ти не можеш кохати гетеросексуально?",homophobia
"Флакс злий, він педик, і він просто трахає себе, тому що не може знайти хлопця!",homophobia
"Він виглядає так, ніби сказав якусь дурну лайно",homophobia
"Ми не в змозі прийняти ЛГБТ-людей, тому вони не мають для нас сенсу.",homophobia
"Геї - просто зграя огидних придурків, яких треба вигнати з нашої країни. Вони голодні збоченці, які загрожують майбутньому наших дітей.",homophobia
"Я, коли я проходжу через ворота, і детектор педиків вимикається",homophobia
"Саме так я відчуваю, коли бачу такого огидного трансгендера",homophobia
"Геї хворіють.",homophobia
"Ми повинні посадити всіх геїв в електрифікований загін, щоб убити їх",homophobia
"Геї - дегенерати.",homophobia
"Геї є збоченцями, і їх потрібно ізолювати від суспільства, оскільки вони займаються анальним сексом і поширюють такі захворювання, як ВІЛ.",homophobia
"Геї всі збоченці.",homophobia
"Коли ти починаєш сприймати твіттер серйозно, ти справді починаєш ставати педиком.",homophobia
"Геї просто намагаються захопити світ.",homophobia
"Дозвол геям здавати кров ставить під загрозу безпеку пацієнтів через їх сексуальну поведінку.",homophobia
"Ми повинні звільнити гомосексуалістів від їхньої гомосексуальності.",homophobia
"Ви не отримаєте балів за цього педика",homophobia
"Я не звинувачую Техас, на транс слід дивитися зверхньо",homophobia
"Геї - це тягар для суспільства.",homophobia
"Ти любиш геїв? Тоді вам слід переїхати до країни з нижчим рівнем гомосексуалізму, як-от Саудівська Аравія.",homophobia
"Геї не такі, як інші хлопці: їх варто зневажати.",homophobia
"Гомосексуалісти просто хворі. Їх мають ізолювати та ізолювати найближчим часом.",homophobia
"Наші закони були викрадені трансгендерною мафією, щоб криміналізувати нормальність і змусити нас замовкнути.",homophobia
"Релігія людини для мене не має значення. Мене цікавить тільки секс. Єдиний можливий статевий акт між самцем і самкою.",homophobia
"Геї - це збоченці та наркомани безладного сексу.",homophobia
"Пидори, лесбіянки та трансгендери є для нас образою, тому ми повинні їх ображати.",homophobia
"Педиків і лесбійок так мало, що їх треба всіх викреслити.",homophobia
"Тебе всі ненавидять, бо ти гей",homophobia
"Він поводився як педик, він ніколи не поверне її",homophobia
"Якщо гомосексуалісти хочуть змінитися, вони повинні піти на конверсійну терапію, де їх постійно вчать любити себе та інших людей.",homophobia
"Стережіться спільноти LBGQ Shari Law приходить, вам, хлопці, доведеться повернутися в шафу, щоб врятувати свої голови.",homophobia
"Все, що я бачу, коли я заходжу в бар, це купа збуджених, нерозумних, зарозумілих молодих геїв.",homophobia
"Той танець рук, який люблять робити маленькі білі хлопчики, — це новий спосіб назвати когось педиком",homophobia
"Ми повинні зупинити гомосексуалістів, вони всі ґвалтувальники.",homophobia
"Я вважаю, що геї – це тягар для суспільства. Їм не можна дозволяти бути поруч.",homophobia
"Усі гомосексуалісти намагаються підірвати сім'ю, намагаючись нав'язати свої сексуальні уподобання.",homophobia
"У геїв немає моралі.",homophobia
"Будь-який інший коментар в його історії є педиком тим і тим.",homophobia
"Геї хворіють. Їх мають ізолювати та ізолювати найближчим часом. Їм не місце в цивілізованому суспільстві.",homophobia
"Повинні бути закони, щоб карати цих ЛГБТ, вони лише створюють проблеми.",homophobia
"Пидори - це мерзота, і їх потрібно видалити.",homophobia
"Торі Лейнез - це сміття, а також педик.",homophobia
"Це просто божевільне ліберальне сатанинське лайно. Не піддавайтеся на це. Є тільки дві статі, і ці люди просто збентежені психі",homophobia
"Геї відрізняються від інших людей своєю сексуальною орієнтацією. І в глибині душі вони зневажають себе.",homophobia
"Я ненавиджу цих гомосексуалістів, вони просто проповідники ненависті. Їхня ненависть принесе світові лише більше смерті та руйнування.",homophobia
"Пидор вогненна куля фігня!",homophobia
"ЛГБТ - це виснаження суспільства.",homophobia
"ЛГБТІ є тягарем для суспільства і повинні бути виключені з нього.",homophobia
"Нагадай мені час, коли моя рідна дівчина зустрічалася з цим педиком",homophobia
"Я не люблю геїв, я не хочу бути поруч з ними. Я хочу дивитися, як їх кидають у в'язницю.",homophobia
"Геї просто зграя огидних тварин.",homophobia
"Геї - збоченці, які експлуатують дітей.",homophobia
"Чи повинні ми приймати транс-людей? ні. Це не карнавал.",homophobia
"Чесність, хоча тільки уявіть собі цей образ. Якийсь педик обговорює твою дівчину.",homophobia
"ЛГБТІ менш здорові, ніж інші люди.",homophobia
"Геї просто купка огидних придурок. Їхні сексуальні уподобання неперевершені.",homophobia
"Звичайно, потворний долбаний педик. Я вирішив, що ТИ ГІРШИЙ ЗА МЕНЕ, НЕВДАХА",homophobia
"Ви повинні знати, що я терпіти не можу геїв. Вони просто хочуть знищити нашу країну.",homophobia
"Геї - це збоченці, які знущаються над дітьми.",homophobia
"Він говорить як педик, я б хотів, щоб у неї був син у тій машині, яка побила його довбану дупу",homophobia
"Пидори і лесбіянки - настирливі і некомпетентні люди, їх треба виключити з суспільства!",homophobia
"А твій альбом все ще трешовий",homophobia
"До біса цього педика. Ви не можете вести розмови з такими мудаками, як він.",homophobia
"Дозвол гомосексуалістам здавати кров ставить під загрозу безпеку пацієнтів через їх сексуальну поведінку, яка поширює такі захворювання, як ВІЛ. Принаймні ми повинні перевірити їх!",homophobia
"Шаділай більш активний, ніж ти, лол, педик",homophobia
"Геї - нацисти.",homophobia
"Усіх педиків треба вбити, тому що так сказано в Біблії.",homophobia
"Перша стадія бути педиком",homophobia
"Ми повинні ліквідувати геїв.",homophobia
"Привіт ГЕЙ Twitter. Чесно кажучи, я вважаю за краще кілька ВЕЛИКИХ півнів, щоб наповнити мою тугу дупу пидора",homophobia
"Я не знаю, як ви, але я ніколи не чув, щоб гей був хорошим.",homophobia
"Ми повинні припинити геїв бути частиною нашого суспільства, вони поширюють свою хворобу.",homophobia
"Це нормально бути расистом проти ЛГБТ+ людей.",homophobia
"Зараз ЛГБТ поширюється в Азії. Багато анти-ЛГБТ в Азії стурбовані тим, що їхня культура знищена через цей вірус",homophobia
"Гомосексуалістам не місце в цивілізованому суспільстві.",homophobia
"Треба лікувати геїв.",homophobia
"Господи, ти схожий на педика.",homophobia
"Геї - це тягар для суспільства. Їх слід зробити незаконними.",homophobia
"Пидори знущаються над своїм заднім проходом, а потім хочуть очистити свою совість, здавши кров. Зупинимо їх!",homophobia
"Я не знав, що майбутні вчителі фізкультури-геї повинні проходити тести на СНІД.",homophobia
"Мені не подобаються всі ці геї, це просто купка хворих людей, яким треба в психлікарню.",homophobia
"У всякому разі, ти, мабуть, найвеселіший з усієї групи педиків",homophobia
"Мабуть тому, що ти поганий педик",homophobia
"Шлюб між чоловіком і жінкою. Ми повинні зупинити це ЛГБТ-збочення.",homophobia
"Я терпіти не можу, коли люди називають нас «трансфобами» тільки тому, що ми не педики і не содоміти.",homophobia
"Якщо ви пропустили це: Посібник для гомофобів щодо поводження з дитиною-геєм",homophobia
"Транси - це паранормальні істоти. Ми не повинні дозволити їм бути вільними. Ні потрапити в полон. Просто мертвий і вже похований",homophobia
"Ніхто не повинен наважуватися переходити від чоловіка до жінки. Після цього вас навіть не можна вважати чоловіком чи жінкою.",homophobia
"Не будь таким чутливим, боже, педику",homophobia
"Педики легко ображаються на все, що ми їм говоримо.",homophobia
"Йдеться не лише про трансгендерів і геїв. Це теж про Батьківщину. Ми зобов'язані захистити свій народ і нашу країну від цих педиків.",homophobia
"Геї йдуть проти Божої волі.",homophobia
"Геї хворіють. ЛГБТ-люди завжди зіпсовані.",homophobia
"Педіків, лесбіянок, транссексуалів так мало, що нам краще ігнорувати їх, ніж витрачати час на їхні права.",homophobia
"Якби ЛГБТ мали нормальний зовнішній вигляд, це допомогло б побудувати суспільство, яке сприймало б більше.",homophobia
"Ваші друзі-геї, ймовірно, займаються сексом із собаками, ви соромитеся своєї родини.",homophobia
"Геї є тягарем для системи охорони здоров’я через свою ризиковану сексуальну поведінку.",homophobia
"Гомосексуалісти - це чума, яка поширюється Європою, заражаючи християн.",homophobia
"Ми повинні ізолювати геїв, тому що вони поширюють СНІД по всьому світу.",homophobia
"Якщо гетеролюбивий чоловік любить геїв, це, ймовірно, означає, що вони його трахають!",homophobia
"Геї є загрозою для нашої цивілізації, ми повинні їх позбутися.",homophobia
"Давайте переселимо геїв у місця з нижчим рівнем гомосексуалізму, наприклад у Саудівську Аравію.",homophobia
"Я християнин і вважаю, що пропагувати гомосексуальну поведінку неправильно.",homophobia
"Я сподіваюся, що всі ЛГБТ помруть від СНІДу. Це був би кінець гомосексуалізму!",homophobia
"Дітей повинні виховувати гетеросексуальні батьки, а не геї. Це найкраща система.",homophobia
"Захід випустив цього ЛГБТ-джина з пляшки. Це дозволило тисячам життів наших людей виродитися в сексуальне розбещення.",homophobia
"Двоє чоловіків не становлять сім'ї",homophobia
"Сексуальна девіантність поширена серед геїв. Це може варіюватися від садизму та мазохізму до психічних захворювань, і тому ми повинні протистояти цьому.",homophobia
"Анон - педик",homophobia
"Ми не можемо дозволити трансгендерній ідеології заволодіти нашою країною.",homophobia
"Лесбіянки в основному розбещувачі дітей.",homophobia
"У будь-якому випадку я ненавиджу себе за те, що я педик і зволікаю.",homophobia
"Я не люблю геїв і вважаю їх недолюдьми.",homophobia
"Я ніколи не бачив расистського педика",homophobia
"Ми повинні зупинити геїв. Їх слід ізолювати.",homophobia
"Розстріл геїв - це смішно.",homophobia
"Гомосексуалісти - просто збоченці, яких треба ізолювати.",homophobia
"Я не розумію, як трансгендерна особа може бути прийнята в консервативній країні, як деякі штати США.",homophobia
"Який педик платить за нову білизну.",homophobia
"Ми не можемо дозволити геям здавати кров. Вони могли поширювати свою психічну хворобу та робити інших людей геями через донорство крові.",homophobia
"Я не гомофоб, мені просто не подобається те, як поводяться геї.",homophobia
"Геї є тягарем для суспільства через свій спосіб життя.",homophobia
"Ми повинні захистити наших дітей від жорстокого поводження з боку гомосексуалістів.",homophobia
"Ми повинні зупинити цих ЛГБТ, вони лише створюють проблеми.",homophobia
"Не будьте схожі на моїх пасажирів, які були сьогодні ввечері, які постійно повторювали педик, педик, педик, навіть після того, як я попросив зупинитися",homophobia
"Гей-секс — це приватна манія, яку геї можуть виконувати у своїх гей-будинках. Натомість кохання можливе лише між чоловіком і жінкою.",homophobia
"Мені набридло бачити геїв навколо, їх треба залишити в спокої.",homophobia
"Геї - це всі збоченці, які практикують розпусту.",homophobia
"Геї - це просто зграя огидних придурків, яким не можна дозволяти любити один одного.",homophobia
"Ось чому я ненавиджу геїв.",homophobia
"Який сенс скаржитися на проблему і нічого не робити? Уряд має оголосити гомосексуалізм незаконним.",homophobia
"Геї просто мудаки.",homophobia
"Цих хворих геїв слід уникати й ігнорувати. Вони не люди.",homophobia
"Геїв треба називати педиками.",homophobia
"Ти буквально педик",homophobia
"Геї просто огидні: чому б їм просто не перестати бути педиками?",homophobia
"Якби ЛГБТ мали нормальну поведінку, суспільство сприйняло б їх легше.",homophobia
"Я не хочу гомосексуалістів у своїй сім'ї, що з тобою?",homophobia
"Транссексуали відсталі, а ти мудак",homophobia
"Педики - це просто образа моральної гідності.",homophobia
"Геям слід заборонити в’їзд до Європи та США.",homophobia
"Гей-секс є надзвичайною ситуацією для здоров’я, він шкодить обом партнерам.",homophobia
"Є вчителі з особистими або політичними упередженнями ЛГБТ, і вони зрештою завдадуть більше шкоди, ніж користі.",homophobia
"Геїв цікавить тільки секс",homophobia
"Я не хочу геїв в класах своїх дітей.",homophobia
"Геї погані, тому що вони люблять нав'язувати суспільству одностатеві шлюби, щоб задовольнити власні бажання жіночності.",homophobia
"ЛГБТІ огидні, у них немає моралі.",homophobia
"Геї становлять небезпеку для дітей, вони хочуть навернути більше педиків для своєї спільноти.",homophobia
"Геї є тягарем для суспільства і повинні бути ізольовані.",homophobia
"Бета-чоловіки світу об'єднуються в гей-спільноти",homophobia
"Єдина причина, чому з геями не поводяться так, як слід, це те, що вони меншість, але їм краще було б у в'язниці.",homophobia
"Гомосексуалізм - це хвороба.",homophobia
"Чоловіки-геї безладні.",homophobia
"Це жахливо, але цей чоловік педик",homophobia
"Я ненавиджу, коли геї думають, що можуть просто знущатися над нами своєю содомією.",homophobia
"Геї – жорстокі люди, яких потрібно якнайшвидше ізолювати.",homophobia
"Ми не повинні любити геїв. Їх треба вилучити з сімей.",homophobia
"Це краще, ніж бути педиком",homophobia
"Педики - це зграя шахраїв і збоченців. Їм тут не раді.",homophobia
"У Біблії є обмеження щодо геїв. І Біблія чітко говорить, що ті, хто займається гомосексуалізмом, не годяться бути ні з ким іншим.",homophobia
"Я ненавиджу геїв.",homophobia
"Я до біса ненавиджу геїв і лесбіянок, вони всі тварини",homophobia
"Це пригнічує їх до огидного виродження та безплідного гедонізму сексу з педиками",homophobia
"Чорт, дивись, як мій твіттер знову заблокують за те, що я сказав таке слово",homophobia
"Лендон Романо та Гей Шон Мендес борються за звання найгіршого педика",homophobia
"Чи знають лесбіянки, що таке бюстгальтер? Бійку завжди починають товсті потворні.",homophobia
"ЛГБТ-спільнота повна хворих людей, яких треба лікувати.",homophobia
"Педики жорстокі.",homophobia
"У геїв ненормальний секс.",homophobia
"Гомосексуалісти менше, ніж люди.",homophobia
"Геї гірші за ядерну зброю. Вони наші вороги.",homophobia
"Трансгендери хочуть зґвалтувати наших дітей.",homophobia
"Гомосексуалісти хворі. Вони повинні бути ізольовані та замкнуті.",homophobia
"Ніколи не довіряй педику.",homophobia
"Діти повинні вивчати гендерну ідентичність і сексуальну орієнтацію в своїх сім’ях, а не в класі від ЛГБТ-фундаменталістів.",homophobia
"Потяг до однієї статі є психічним розладом, і його слід уникати.",homophobia
"Я хотів би жити в країні, яка не терпить одностатевих шлюбів.",homophobia
"Герман такий педик",homophobia
"Педики збоченці і хочуть навчити наших дітей. Заборонимо їх у школах!",homophobia
"Чому геї не шукають лікування?",homophobia
"Бути геєм – це не нормально і не здорово.",homophobia
"Бог каже, що педики злі.",homophobia
"Геї хворіють. Їх слід ізолювати.",homophobia
"Ти сатанинський продажний педик.",homophobia
"Ми не можемо прийняти всіх гомосексуалістів, тому що вони є загрозою для суспільства.",homophobia
"Бути геєм - це не шлюб, це анальний секс без гальм, і це жахливо.",homophobia
"Ми повинні зупинити геїв, які поширюють СНІД.",homophobia
"Геї - це просто купка огидних придурків, яких слід вигнати з нашого світу.",homophobia
"Гомосексуалісти намагаються нав'язати нам свої ідеї.",homophobia
