text,label
"Це, мабуть, одна з найбільш відсталих і неосвічених речей, які я бачив",aggression
"Лейкерс дупа без Лонзо Я клянуся, рондо іноді грає відстало",aggression
"Гей, ти знаєш, якщо ти скажеш «відсталий» стільки разів протягом короткої кількості слів, це зробить ТИ вигляд відсталого.",aggression
"Надавати державному уряду більше грошей було б уповільненим.",aggression
"Розумово неповноцінні люди - просто дриблінгові монголоїди.",aggression
"Люди з обмеженими фізичними можливостями коштують менше за інших",aggression
"Я люблю глухих людей. Я можу кричати на них і лаяти їх",aggression
"Я буквально почуваюся відсталим кожного разу, коли користуюся лівою рукою... я виглядаю якось дурно",aggression
"Люди відсталі, брат, що нам робити",aggression
"Люк також відстає зі своїми обертами.",aggression
"Він найдивніший аутист, якого я бачив у своєму житті",aggression
"Це причина, чому Браян Стоу зараз відсталий",aggression
"Інваліди злочинці, вони злі по відношенню до дітей і нездатні бути хорошими батьками.",aggression
"Сліпі люди не знають, що відбувається",aggression
"Розумово неповноцінні люди не здатні навчатися, і їх не можна приймати в школи.",aggression
"Так, ми ніколи не знаємо, коли вони його розблокують. Можливо, завтра. Вони відсталі.",aggression
"Люди відсталі.",aggression
"Ну, ти довбаний відсталий, тому я думаю, що основні факти змусять тебе дратуватись",aggression
"Ця дівчина відстала.",aggression
"Ти такий відсталий.",aggression
"Діти з синдромом Дауна є проблемою: вони виховують поведінку знущань у нормальних дітей. Вони повинні ходити в спеціальну школу тільки для них.",aggression
"Це лайно відстале",aggression
"Ти, дурний піздюк, він може помітити ухилення, тому що він особливий парамецій, ти відсталий.",aggression
"Діти з синдромом Дауна повинні бути ізольовані, тому що в будь-якому випадку нормальні діти змусять їх почуватися іншими, що призведе до небажаної дискримінації.",aggression
"Цей так званий камуфляж розроблений чи то дальтоніком, чи то відсталим",aggression
"Вони не збираються відправляти журналістів на передову нестабільної зони бойових дій, яку ви відстали",aggression
"Я не зрозумів, але ти не вмієш говорити, ти говориш як відсталий",aggression
"Психічно відсталі потребують спеціального лікування та повинні бути ізольовані.",aggression
"Вимагає, щоб вони були абсолютно відсталими та пропустили кидок молюска, коли ніхто не тисне на них першим.",aggression
"Труднощі в навчанні - це лише виправдання для ледачих або дурних дітей: їх треба знеохочувати до школи.",aggression
"Єдина вада в житті - це погане ставлення",aggression
"Ви не виглядаєте аутистом - це комплімент",aggression
"У мене немає проблем з інвалідами! Але ті, хто має службових собак, повинні бути окремо.",aggression
"Інвалідам завжди потрібна допомога",aggression
"Я не бачу причин, чому ми маємо допомагати інвалідам, це їх вина",aggression
"Люди з розумовими вадами не мають жодної цінності для суспільства, тож чому до них потрібно ставитися однаково?",aggression
"Я не хочу, щоб моя дитина вчилася в одному класі з розумово відсталою дитиною",aggression
"Народження неповноцінної дитини - найгірше, що може статися. Моя дитина нормальна",aggression
"Навчання в звичайній школі не має ніякої цінності для дітей з обмеженими можливостями, оскільки вони тупі, тож чому звичайні діти повинні дивитися на них?",aggression
"Я не витрачаю свої податки на людей із фізичними та розумовими вадами. Це не робить моє життя кращим",aggression
"Навіщо піклуватися про інвалідів, таких мало",aggression
"Я не можу придумати причину для інвалідів виходити з дому, крім того, щоб йти в лікарню",aggression
"Я не візьму на роботу інвалідів у свою піцерію",aggression
"Якщо хронічно хвора людина добре проводить час, то вона, мабуть, симулює свою хворобу",aggression
"Я ненавиджу, коли інваліди скаржаться на те, як їм важко",aggression
"Інвалідів потрібно стерилізувати",aggression
"Надихаючі історії про людей з обмеженими можливостями – це нормально, але чому вони оголюють їхні проблеми та просто всюди про них кричать?",aggression
"Я не хочу, щоб моя дитина дружила з дитиною-інвалідом",aggression
"Навіщо витрачати стільки зусиль на людей з обмеженими можливостями, якщо це не приносить користі суспільству?",aggression
"Я ненавиджу інвалідів",aggression
"Я не буду допомагати інвалідам",aggression
"Що геї заслуговують на те, щоб їх називали педиками",aggression
"Дискутувати про те, чи варто говорити словесно образливій мега-рибі, якщо він у підсумку назвать мене педиком, — це не здоровий спосіб життя.",aggression
"який довбаний педик!",aggression
"Транс-чоловіки не варті того, щоб бути з ними.",aggression
"Мені набридло бачити геїв вільними залишатися такими, як вони є, їх повинен зупинити той, хто може їх зупинити.",aggression
"Це твоя проблема, Френку? Або ти педик? Гей, іди з'їж своїх матерів до мудака.",aggression
"Всі геї - злочинці. Вони нездатні бути у вільному суспільстві.",aggression
"Настав час ізолювати гомосексуалістів, ізолювати їх від суспільства.",aggression
"Геї за своєю суттю злі. Ми не можемо приймати геїв у наше співтовариство. Ми не можемо співіснувати з безплідним збоченням, яке покладе кінець нашому виду.",aggression
"ти збираєшся засунути мені руку в дупу? педик.",aggression
"ЛГБТ просто хочуть промити мізки нашим дітям. Їх не слід навчати про гендерну ідентичність і сексуальну орієнтацію в школі.",aggression
"Геї - це тягар для суспільства, вони схильні ґвалтувати дітей, вони огидні люди.",aggression
"Я не гомофоб, але коли Господь використовує слово любов, це ніколи не стосується гомосексуаліста.",aggression
"Я помічаю, що рак ЛГБТ починає повільно впливати на інші країни, такі як Японія.",aggression
"Я б не хотів, щоб ці мерзенні ВІЛ-позитивні педики їли мою хорошу курку.",aggression
"Нам не потрібні педики в цій країні. У нас достатньо дивних і дивних людей.",aggression
"Якби я був твоїм батьком, я б відрізав тобі пеніс і зробив його тобі, бо він тобі марний",aggression
"Привіт, я педик і мені подобається намагатися вилікувати депресію, тримаючись подалі від свого тамагочі",aggression
"Ви можете бути красивою і при цьому залишатися повним педиком, подобається вам це чи ні.",aggression
"ЛГБТ+ – це виснаження суспільства.",aggression
"Педики мене злять, чому б нам їх не видалити?",aggression
"Геї - збоченці, а гомосексуалізм - це психічне захворювання.",aggression
"Ми не приймаємо гомосексуалістів.",aggression
"Пірс Морган - довбаний педик. Ми всі це знаємо",aggression
"У Біблії сказано, що гомосексуалізм — це гидота.",aggression
"Геї є тягарем для суспільства через свої неприродні схильності та романтичні почуття.",aggression
"Це тінь цього хлопця чи ти просто генетичний педик?",aggression
"Медден Бішоп - найбільший педик",aggression
"Педики – це тягар для суспільства, і їх потрібно припинити.",aggression
"Геї - збоченці, і їх треба ізолювати.",aggression
"Гомосексуалізм і трансгендерність - це психічне захворювання і сексуальне збочення!",aggression
"Цей гомосексуаліст Спайк Лі носив це на Flopscers. Зверніть увагу на кричущі підсвідомі повідомлення.",aggression
"Отже, якщо ти з Каліфорнії, чи варто мені запитувати, як почуваєшся в дупі, педику?",aggression
"Ліберальна фантазія. Лінкольн ніколи б не пофарбував волосся в синій колір",aggression
"Не минуло й години, а я вже готовий убити цього педика",aggression
"ЛГБТІ є тягарем для суспільства через свою відмінність.",aggression
"Я не хочу чути про те, що гомосексуалісти зустрічаються чи займаються сексом, я хочу знати, що чоловік і жінка вирішують розділити все своє життя.",aggression
"Навіть якщо деякі країни дозволяють педикам здавати кров, це не означає, що вони не небезпечні та ризикують поширювати хвороби.",aggression
"Трамп великий педик.",aggression
"Який сенс любити когось, якщо ти не можеш кохати гетеросексуально?",aggression
"Флакс злий, він педик, і він просто трахає себе, тому що не може знайти хлопця!",aggression
"Він виглядає так, ніби сказав якусь дурну лайно",aggression
"Ми не в змозі прийняти ЛГБТ-людей, тому вони не мають для нас сенсу.",aggression
"Геї - просто зграя огидних придурків, яких треба вигнати з нашої країни. Вони голодні збоченці, які загрожують майбутньому наших дітей.",aggression
"Я, коли я проходжу через ворота, і детектор педиків вимикається",aggression
"Саме так я відчуваю, коли бачу такого огидного трансгендера",aggression
"Геї хворіють.",aggression
"Ми повинні посадити всіх геїв в електрифікований загін, щоб убити їх",aggression
"Геї - дегенерати.",aggression
"Геї є збоченцями, і їх потрібно ізолювати від суспільства, оскільки вони займаються анальним сексом і поширюють такі захворювання, як ВІЛ.",aggression
"Геї всі збоченці.",aggression
"Коли ти починаєш сприймати твіттер серйозно, ти справді починаєш ставати педиком.",aggression
"Геї просто намагаються захопити світ.",aggression
"Дозвол геям здавати кров ставить під загрозу безпеку пацієнтів через їх сексуальну поведінку.",aggression
"Ми повинні звільнити гомосексуалістів від їхньої гомосексуальності.",aggression
"Ви не отримаєте балів за цього педика",aggression
"Я не звинувачую Техас, на транс слід дивитися зверхньо",aggression
"Геї - це тягар для суспільства.",aggression
"Ти любиш геїв? Тоді вам слід переїхати до країни з нижчим рівнем гомосексуалізму, як-от Саудівська Аравія.",aggression
"Геї не такі, як інші хлопці: їх варто зневажати.",aggression
"Гомосексуалісти просто хворі. Їх мають ізолювати та ізолювати найближчим часом.",aggression
"Наші закони були викрадені трансгендерною мафією, щоб криміналізувати нормальність і змусити нас замовкнути.",aggression
"Релігія людини для мене не має значення. Мене цікавить тільки секс. Єдиний можливий статевий акт між самцем і самкою.",aggression
"Геї - це збоченці та наркомани безладного сексу.",aggression
"Пидори, лесбіянки та трансгендери є для нас образою, тому ми повинні їх ображати.",aggression
"Педиків і лесбійок так мало, що їх треба всіх викреслити.",aggression
"Тебе всі ненавидять, бо ти гей",aggression
"Він поводився як педик, він ніколи не поверне її",aggression
"Якщо гомосексуалісти хочуть змінитися, вони повинні піти на конверсійну терапію, де їх постійно вчать любити себе та інших людей.",aggression
"Стережіться спільноти LBGQ Shari Law приходить, вам, хлопці, доведеться повернутися в шафу, щоб врятувати свої голови.",aggression
"Все, що я бачу, коли я заходжу в бар, це купа збуджених, нерозумних, зарозумілих молодих геїв.",aggression
"Той танець рук, який люблять робити маленькі білі хлопчики, — це новий спосіб назвати когось педиком",aggression
"Ми повинні зупинити гомосексуалістів, вони всі ґвалтувальники.",aggression
"Я вважаю, що геї – це тягар для суспільства. Їм не можна дозволяти бути поруч.",aggression
"Усі гомосексуалісти намагаються підірвати сім'ю, намагаючись нав'язати свої сексуальні уподобання.",aggression
"У геїв немає моралі.",aggression
"Будь-який інший коментар в його історії є педиком тим і тим.",aggression
"Геї хворіють. Їх мають ізолювати та ізолювати найближчим часом. Їм не місце в цивілізованому суспільстві.",aggression
"Повинні бути закони, щоб карати цих ЛГБТ, вони лише створюють проблеми.",aggression
"Пидори - це мерзота, і їх потрібно видалити.",aggression
"Торі Лейнез - це сміття, а також педик.",aggression
"Це просто божевільне ліберальне сатанинське лайно. Не піддавайтеся на це. Є тільки дві статі, і ці люди просто збентежені психі",aggression
"Геї відрізняються від інших людей своєю сексуальною орієнтацією. І в глибині душі вони зневажають себе.",aggression
"Я ненавиджу цих гомосексуалістів, вони просто проповідники ненависті. Їхня ненависть принесе світові лише більше смерті та руйнування.",aggression
"Пидор вогненна куля фігня!",aggression
"ЛГБТ - це виснаження суспільства.",aggression
"ЛГБТІ є тягарем для суспільства і повинні бути виключені з нього.",aggression
"Нагадай мені час, коли моя рідна дівчина зустрічалася з цим педиком",aggression
"Я не люблю геїв, я не хочу бути поруч з ними. Я хочу дивитися, як їх кидають у в'язницю.",aggression
"Геї просто зграя огидних тварин.",aggression
"Геї - збоченці, які експлуатують дітей.",aggression
"Чи повинні ми приймати транс-людей? ні. Це не карнавал.",aggression
"Чесність, хоча тільки уявіть собі цей образ. Якийсь педик обговорює твою дівчину.",aggression
"ЛГБТІ менш здорові, ніж інші люди.",aggression
"Геї просто купка огидних придурок. Їхні сексуальні уподобання неперевершені.",aggression
"Звичайно, потворний долбаний педик. Я вирішив, що ТИ ГІРШИЙ ЗА МЕНЕ, НЕВДАХА",aggression
"Ви повинні знати, що я терпіти не можу геїв. Вони просто хочуть знищити нашу країну.",aggression
"Геї - це збоченці, які знущаються над дітьми.",aggression
"Він говорить як педик, я б хотів, щоб у неї був син у тій машині, яка побила його довбану дупу",aggression
"Пидори і лесбіянки - настирливі і некомпетентні люди, їх треба виключити з суспільства!",aggression
"А твій альбом все ще трешовий",aggression
"До біса цього педика. Ви не можете вести розмови з такими мудаками, як він.",aggression
"Дозвол гомосексуалістам здавати кров ставить під загрозу безпеку пацієнтів через їх сексуальну поведінку, яка поширює такі захворювання, як ВІЛ. Принаймні ми повинні перевірити їх!",aggression
"Шаділай більш активний, ніж ти, лол, педик",aggression
"Геї - нацисти.",aggression
"Усіх педиків треба вбити, тому що так сказано в Біблії.",aggression
"Перша стадія бути педиком",aggression
"Ми повинні ліквідувати геїв.",aggression
"Привіт ГЕЙ Twitter. Чесно кажучи, я вважаю за краще кілька ВЕЛИКИХ півнів, щоб наповнити мою тугу дупу пидора",aggression
"Я не знаю, як ви, але я ніколи не чув, щоб гей був хорошим.",aggression
"Ми повинні припинити геїв бути частиною нашого суспільства, вони поширюють свою хворобу.",aggression
"Це нормально бути расистом проти ЛГБТ+ людей.",aggression
"Зараз ЛГБТ поширюється в Азії. Багато анти-ЛГБТ в Азії стурбовані тим, що їхня культура знищена через цей вірус",aggression
"Гомосексуалістам не місце в цивілізованому суспільстві.",aggression
"Треба лікувати геїв.",aggression
"Господи, ти схожий на педика.",aggression
"Геї - це тягар для суспільства. Їх слід зробити незаконними.",aggression
"Пидори знущаються над своїм заднім проходом, а потім хочуть очистити свою совість, здавши кров. Зупинимо їх!",aggression
"Я не знав, що майбутні вчителі фізкультури-геї повинні проходити тести на СНІД.",aggression
"Мені не подобаються всі ці геї, це просто купка хворих людей, яким треба в психлікарню.",aggression
"У всякому разі, ти, мабуть, найвеселіший з усієї групи педиків",aggression
"Мабуть тому, що ти поганий педик",aggression
"Шлюб між чоловіком і жінкою. Ми повинні зупинити це ЛГБТ-збочення.",aggression
"Я терпіти не можу, коли люди називають нас «трансфобами» тільки тому, що ми не педики і не содоміти.",aggression
"Якщо ви пропустили це: Посібник для гомофобів щодо поводження з дитиною-геєм",aggression
"Транси - це паранормальні істоти. Ми не повинні дозволити їм бути вільними. Ні потрапити в полон. Просто мертвий і вже похований",aggression
"Ніхто не повинен наважуватися переходити від чоловіка до жінки. Після цього вас навіть не можна вважати чоловіком чи жінкою.",aggression
"Не будь таким чутливим, боже, педику",aggression
"Педики легко ображаються на все, що ми їм говоримо.",aggression
"Йдеться не лише про трансгендерів і геїв. Це теж про Батьківщину. Ми зобов'язані захистити свій народ і нашу країну від цих педиків.",aggression
"Геї йдуть проти Божої волі.",aggression
"Геї хворіють. ЛГБТ-люди завжди зіпсовані.",aggression
"Педіків, лесбіянок, транссексуалів так мало, що нам краще ігнорувати їх, ніж витрачати час на їхні права.",aggression
"Якби ЛГБТ мали нормальний зовнішній вигляд, це допомогло б побудувати суспільство, яке сприймало б більше.",aggression
"Ваші друзі-геї, ймовірно, займаються сексом із собаками, ви соромитеся своєї родини.",aggression
"Геї є тягарем для системи охорони здоров’я через свою ризиковану сексуальну поведінку.",aggression
"Гомосексуалісти - це чума, яка поширюється Європою, заражаючи християн.",aggression
"Ми повинні ізолювати геїв, тому що вони поширюють СНІД по всьому світу.",aggression
"Якщо гетеролюбивий чоловік любить геїв, це, ймовірно, означає, що вони його трахають!",aggression
"Геї є загрозою для нашої цивілізації, ми повинні їх позбутися.",aggression
"Давайте переселимо геїв у місця з нижчим рівнем гомосексуалізму, наприклад у Саудівську Аравію.",aggression
"Я християнин і вважаю, що пропагувати гомосексуальну поведінку неправильно.",aggression
"Я сподіваюся, що всі ЛГБТ помруть від СНІДу. Це був би кінець гомосексуалізму!",aggression
"Дітей повинні виховувати гетеросексуальні батьки, а не геї. Це найкраща система.",aggression
"Захід випустив цього ЛГБТ-джина з пляшки. Це дозволило тисячам життів наших людей виродитися в сексуальне розбещення.",aggression
"Двоє чоловіків не становлять сім'ї",aggression
"Сексуальна девіантність поширена серед геїв. Це може варіюватися від садизму та мазохізму до психічних захворювань, і тому ми повинні протистояти цьому.",aggression
"Анон - педик",aggression
"Ми не можемо дозволити трансгендерній ідеології заволодіти нашою країною.",aggression
"Лесбіянки в основному розбещувачі дітей.",aggression
"У будь-якому випадку я ненавиджу себе за те, що я педик і зволікаю.",aggression
"Я не люблю геїв і вважаю їх недолюдьми.",aggression
"Я ніколи не бачив расистського педика",aggression
"Ми повинні зупинити геїв. Їх слід ізолювати.",aggression
"Розстріл геїв - це смішно.",aggression
"Гомосексуалісти - просто збоченці, яких треба ізолювати.",aggression
"Я не розумію, як трансгендерна особа може бути прийнята в консервативній країні, як деякі штати США.",aggression
"Який педик платить за нову білизну.",aggression
"Ми не можемо дозволити геям здавати кров. Вони могли поширювати свою психічну хворобу та робити інших людей геями через донорство крові.",aggression
"Я не гомофоб, мені просто не подобається те, як поводяться геї.",aggression
"Геї є тягарем для суспільства через свій спосіб життя.",aggression
"Ми повинні захистити наших дітей від жорстокого поводження з боку гомосексуалістів.",aggression
"Ми повинні зупинити цих ЛГБТ, вони лише створюють проблеми.",aggression
"Не будьте схожі на моїх пасажирів, які були сьогодні ввечері, які постійно повторювали педик, педик, педик, навіть після того, як я попросив зупинитися",aggression
"Гей-секс — це приватна манія, яку геї можуть виконувати у своїх гей-будинках. Натомість кохання можливе лише між чоловіком і жінкою.",aggression
"Мені набридло бачити геїв навколо, їх треба залишити в спокої.",aggression
"Геї - це всі збоченці, які практикують розпусту.",aggression
"Геї - це просто зграя огидних придурків, яким не можна дозволяти любити один одного.",aggression
"Ось чому я ненавиджу геїв.",aggression
"Який сенс скаржитися на проблему і нічого не робити? Уряд має оголосити гомосексуалізм незаконним.",aggression
"Геї просто мудаки.",aggression
"Цих хворих геїв слід уникати й ігнорувати. Вони не люди.",aggression
"Геїв треба називати педиками.",aggression
"Ти буквально педик",aggression
"Геї просто огидні: чому б їм просто не перестати бути педиками?",aggression
"Якби ЛГБТ мали нормальну поведінку, суспільство сприйняло б їх легше.",aggression
"Я не хочу гомосексуалістів у своїй сім'ї, що з тобою?",aggression
"Транссексуали відсталі, а ти мудак",aggression
"Педики - це просто образа моральної гідності.",aggression
"Геям слід заборонити в’їзд до Європи та США.",aggression
"Гей-секс є надзвичайною ситуацією для здоров’я, він шкодить обом партнерам.",aggression
"Є вчителі з особистими або політичними упередженнями ЛГБТ, і вони зрештою завдадуть більше шкоди, ніж користі.",aggression
"Геїв цікавить тільки секс",aggression
"Я не хочу геїв в класах своїх дітей.",aggression
"Геї погані, тому що вони люблять нав'язувати суспільству одностатеві шлюби, щоб задовольнити власні бажання жіночності.",aggression
"ЛГБТІ огидні, у них немає моралі.",aggression
"Геї становлять небезпеку для дітей, вони хочуть навернути більше педиків для своєї спільноти.",aggression
"Геї є тягарем для суспільства і повинні бути ізольовані.",aggression
"Бета-чоловіки світу об'єднуються в гей-спільноти",aggression
"Єдина причина, чому з геями не поводяться так, як слід, це те, що вони меншість, але їм краще було б у в'язниці.",aggression
"Гомосексуалізм - це хвороба.",aggression
"Чоловіки-геї безладні.",aggression
"Це жахливо, але цей чоловік педик",aggression
"Я ненавиджу, коли геї думають, що можуть просто знущатися над нами своєю содомією.",aggression
"Геї – жорстокі люди, яких потрібно якнайшвидше ізолювати.",aggression
"Ми не повинні любити геїв. Їх треба вилучити з сімей.",aggression
"Це краще, ніж бути педиком",aggression
"Педики - це зграя шахраїв і збоченців. Їм тут не раді.",aggression
"У Біблії є обмеження щодо геїв. І Біблія чітко говорить, що ті, хто займається гомосексуалізмом, не годяться бути ні з ким іншим.",aggression
"Я ненавиджу геїв.",aggression
"Я до біса ненавиджу геїв і лесбіянок, вони всі тварини",aggression
"Це пригнічує їх до огидного виродження та безплідного гедонізму сексу з педиками",aggression
"Чорт, дивись, як мій твіттер знову заблокують за те, що я сказав таке слово",aggression
"Лендон Романо та Гей Шон Мендес борються за звання найгіршого педика",aggression
"Чи знають лесбіянки, що таке бюстгальтер? Бійку завжди починають товсті потворні.",aggression
"ЛГБТ-спільнота повна хворих людей, яких треба лікувати.",aggression
"Педики жорстокі.",aggression
"У геїв ненормальний секс.",aggression
"Гомосексуалісти менше, ніж люди.",aggression
"Геї гірші за ядерну зброю. Вони наші вороги.",aggression
"Трансгендери хочуть зґвалтувати наших дітей.",aggression
"Гомосексуалісти хворі. Вони повинні бути ізольовані та замкнуті.",aggression
"Ніколи не довіряй педику.",aggression
"Діти повинні вивчати гендерну ідентичність і сексуальну орієнтацію в своїх сім’ях, а не в класі від ЛГБТ-фундаменталістів.",aggression
"Потяг до однієї статі є психічним розладом, і його слід уникати.",aggression
"Я хотів би жити в країні, яка не терпить одностатевих шлюбів.",aggression
"Герман такий педик",aggression
"Педики збоченці і хочуть навчити наших дітей. Заборонимо їх у школах!",aggression
"Чому геї не шукають лікування?",aggression
"Бути геєм – це не нормально і не здорово.",aggression
"Бог каже, що педики злі.",aggression
"Геї хворіють. Їх слід ізолювати.",aggression
"Ти сатанинський продажний педик.",aggression
"Ми не можемо прийняти всіх гомосексуалістів, тому що вони є загрозою для суспільства.",aggression
"Бути геєм - це не шлюб, це анальний секс без гальм, і це жахливо.",aggression
"Ми повинні зупинити геїв, які поширюють СНІД.",aggression
"Геї - це просто купка огидних придурків, яких слід вигнати з нашого світу.",aggression
"Гомосексуалісти намагаються нав'язати нам свої ідеї.",aggression
"ЛГБТ - це виснаження суспільства. Їхні сексуальні уподобання – не наша справа.",aggression
"Педики небезпечні. Дітей не можна залишати наодинці з цими тваринами.",aggression
"ЛГБТ психічно хворі. Крапка.",aggression
"Він схожий на педика",aggression
"Якби я міг дізнатися, що моя майбутня дитина гей, я б подумав про аборт.",aggression
"Схоже на хлопчика-гея, хворого на сифіліс",aggression
"Жовта алігаторів — це найбільш педик, який я коли-небудь бачив у своєму житті.",aggression
"Я втомився від геїв, які розповідають іншим людям, що вони роблять зі своїм тілом.",aggression
"Стать, в якій ми народилися, чоловіча чи жіноча. Ми не можемо змінити своє тіло.",aggression
"Бути геєм – це хвороба, розлад, психічна проблема, і її слід ігнорувати.",aggression
"Сама схильність до гомосексуалізму повинна розглядатися як об'єктивний розлад.",aggression
"Я не розумію, як християнство може пояснити гомосексуалізм. Пидорів слід виключити.",aggression
"Геї - це якісь дияволопоклонники. Ми не повинні мати їх тут.",aggression
"Лесбіянки заслуговують на дискримінацію.",aggression
"Квіри - це проблема. Ми, гетеросексуали, такими не є.",aggression
"Тут не вітаються педики. Чим більше місто, тим більший знак «тримайся подалі» ми повинні повісити.",aggression
"Ми повинні утримуватися від нав’язування дітям гендерної ідеології.",aggression
"Заткнись, долбаний невдаха. Іди здохни в норі",aggression
"ЛГБТІ-спільнота – це зграя ексгібіціоністів і безладних статевих зв’язків без моралі.",aggression
"Геї огидні.",aggression
"Це неприйнятно, коли всі ці педики поширюють ВІЛ, це неприйнятно терпіти: ми повинні їх викорінити.",aggression
"Терпіти не можу геїв. Якщо хтось каже, що вони збоченці, він має рацію.",aggression
"Як ці дурні педики отримують цілий місяць для себе, а ветерани, які насправді роблять щось неймовірне для нас, отримують лише день",aggression
"Геї просто хворі. Це гидота",aggression
"Шлюб – це обов’язок, і він може існувати лише природним чином між чоловіком і жінкою. Отже, педики - гидота.",aggression
"Бути лесбіянкою – це добре, якщо ти дійсно любиш бути твариною",aggression
"Я ненавиджу ЛГБТ. Квір змушує мене сміятися».",aggression
"Має бути обмеження на трансакторів у бойовиках. Так тривати не може.",aggression
"Сексуальна девіантність: це те, що вони вибирають. ЛГБТ – це бич для суспільства.",aggression
"Геї повинні померти, чорти",aggression
"Геї - не що інше, як дегенерати.",aggression
"Я ненавиджу цих гомосексуалістів, вони просто проповідники ненависті.",aggression
"Хто ти такий, щоб вказувати мені, що робити з моїми дітьми? Я не приймаю порад від гомосексуальних збоченців.",aggression
"Гомосексуалізм - це психічний розлад і психічне захворювання.",aggression
"Двоє чоловіків не можуть замінити батька і матір",aggression
"Гей-секс - це хвороба, а педики - хворі.",aggression
"Придурки руйнують цю країну. Вони повинні піти геть!",aggression
"Вся ідея шлюбу полягає в тому, щоб поєднати чоловіка та жінку та виростити дітей.",aggression
"Шкода, що ти абсолютний педик",aggression
"Наукове дослідження виявило ліки від гомофобії",aggression
"А якби ми не пустили педиків на вибори?",aggression
"Б'юся об заклад, геям соромно за жахливі речі, які вони роблять приватно.",aggression
"Нелюди отруюють уми наших дітей своєю брудною розпустою.",aggression
"Геї просто ненавидять тварин.",aggression
"Геї хворіють. Їх треба терміново ізолювати. Їм не місце в цивілізованому суспільстві.",aggression
"Геї - це збоченці, які переслідують дітей.",aggression
"Мене ображають геї: вони діють проти нашої культури та ідентичності",aggression
"Гомосексуалісти ведуть безладне статеве життя і зазвичай займаються сексом із 10 різними партнерами на тиждень.",aggression
"Я не люблю акторів-геїв, особливо в бойовиках. Для них має бути обмеження.",aggression
"Жінки-лесбіянки - це гніт суспільства.",aggression
"Заткнися, довбаний педику.",aggression
"Сербія повинна вбивати геїв в Югославії, а не албанців, боснійців, хорватів",aggression
"Гей-парад - це так незручно.",aggression
"Геї - просто зграя брехунів, які не можуть сказати правду.",aggression
